simulation,Fst,,,,,
msprime,0.08358404796652630,,,,,
msprime,0.08373564985096660,,,,,
msprime,0.12099710334285200,,,,,
msprime,0.1068260240333910,,,,,
msprime,0.10083591334325400,,,,,
msprime,0.07336449069818220,,,,,
msprime,0.10920575251200500,,,,,
msprime,0.08632245719792040,,,,,
msprime,0.08556990298983400,,,,,
msprime,0.10016753546110000,,,,,
msprime,0.1451527976266340,,,,,
msprime,0.1126365321483710,,,,,
msprime,0.07365707191854710,,,,,
msprime,0.13950917080909400,,,,,
msprime,0.11848765902942100,,,,,
msprime,0.12057369419435400,,,,,
msprime,0.08439630747333400,,,,,
msprime,0.060816154088686700,,,,,
msprime,0.11318636268457700,,,,,
msprime,0.08376271473419390,,,,,
msprime,0.07973624544241230,,,,,
msprime,0.09952864513334880,,,,,
msprime,0.13183286297413300,,,,,
msprime,0.11512451126243400,,,,,
msprime,0.08600269767859010,,,,,
msprime,0.12377970772986300,,,,,
msprime,0.09663670320409100,,,,,
msprime,0.11271307001624700,,,,,
msprime,0.10049598813115700,,,,,
msprime,0.12367309072169600,,,,,
msprime,0.08807308011671220,,,,,
msprime,0.08378379034363540,,,,,
msprime,0.11234181129404300,,,,,
msprime,0.11607708137933900,,,,,
msprime,0.08578742590072360,,,,,
msprime,0.059726894787124000,,,,,
msprime,0.09376513466911720,,,,,
msprime,0.1258522349031260,,,,,
msprime,0.11862997727486900,,,,,
msprime,0.12439359596794100,,,,,
msprime,0.12674679787345600,,,,,
msprime,0.09915781113868220,,,,,
msprime,0.12357409438002300,,,,,
msprime,0.10482610416199800,,,,,
msprime,0.11703116216153500,,,,,
msprime,0.11702272266276100,,,,,
msprime,0.09821418825348070,,,,,
msprime,0.15098543448146100,,,,,
msprime,0.11212589819460100,,,,,
msprime,0.10157648058678200,,,,,
msprime,0.12104888885421200,,,,,
msprime,0.09372050389742630,,,,,
msprime,0.08494029677507250,,,,,
msprime,0.07893730312066290,,,,,
msprime,0.10245375936014400,,,,,
msprime,0.07760882784239870,,,,,
msprime,0.11130500124421000,,,,,
msprime,0.089853075935128,,,,,
msprime,0.09920783205153390,,,,,
msprime,0.07090364069877140,,,,,
msprime,0.1173001890782740,,,,,
msprime,0.10013972533933100,,,,,
msprime,0.08588416412353750,,,,,
msprime,0.11712332526462900,,,,,
msprime,0.10515192522154300,,,,,
msprime,0.14255801541955000,,,,,
msprime,0.1236044916540420,,,,,
msprime,0.07966308490068140,,,,,
msprime,0.08939893707102680,,,,,
msprime,0.0806377904586035,,,,,
msprime,0.08779019695059130,,,,,
msprime,0.08309643012520180,,,,,
msprime,0.08730817841916360,,,,,
msprime,0.06987497806053560,,,,,
msprime,0.1419694451849490,,,,,
msprime,0.12411748667923600,,,,,
msprime,0.10921227700556600,,,,,
msprime,0.1040800328817010,,,,,
msprime,0.11238536122523200,,,,,
msprime,0.07556124229379080,,,,,
msprime,0.08540467286026380,,,,,
msprime,0.09098935672358090,,,,,
msprime,0.09393165401836710,,,,,
msprime,0.12586361763838100,,,,,
msprime,0.17631314960471800,,,,,
msprime,0.10530382564312200,,,,,
msprime,0.1449550615627930,,,,,
msprime,0.08127247266212750,,,,,
msprime,0.06920802432822630,,,,,
msprime,0.11820107236687400,,,,,
msprime,0.07744867762077140,,,,,
msprime,0.10417862361765600,,,,,
msprime,0.09602399952699070,,,,,
msprime,0.09769001385341090,,,,,
msprime,0.10494784437412200,,,,,
msprime,0.10572777445944300,,,,,
msprime,0.08181805682730340,,,,,
msprime,0.09831056756756820,,,,,
msprime,0.07635781772792030,,,,,
msprime,0.09032668691418100,,,,,
msprime,0.07122086666828370,,,,,
msprime,0.10331291042409800,,,,,
msprime,0.10093133187401500,,,,,
msprime,0.08673604678651860,,,,,
msprime,0.14965484558255300,,,,,
msprime,0.08874300660023070,,,,,
msprime,0.10675202928007500,,,,,
msprime,0.10614701979016700,,,,,
msprime,0.07284179165790050,,,,,
msprime,0.11064764262234200,,,,,
msprime,0.09339363271384920,,,,,
msprime,0.09785929132788980,,,,,
msprime,0.10522795896475900,,,,,
msprime,0.08971127085526490,,,,,
msprime,0.09759092333247610,,,,,
msprime,0.09299497186441400,,,,,
msprime,0.10284228956092400,,,,,
msprime,0.12144016973826500,,,,,
msprime,0.132696680319189,,,,,
msprime,0.15433785179276700,,,,,
msprime,0.1140388165292220,,,,,
msprime,0.09423873522940680,,,,,
msprime,0.07800791182790710,,,,,
msprime,0.1282394020111260,,,,,
msprime,0.10070361463564300,,,,,
msprime,0.12748642641563000,,,,,
msprime,0.10018623448516800,,,,,
msprime,0.14092902663769000,,,,,
msprime,0.10350551012542400,,,,,
msprime,0.11471821662633300,,,,,
msprime,0.08675864868561700,,,,,
msprime,0.09277822763773470,,,,,
msprime,0.09849998946049140,,,,,
msprime,0.09626658665508330,,,,,
msprime,0.12316739143432600,,,,,
msprime,0.09499981089354420,,,,,
msprime,0.11639439442797400,,,,,
msprime,0.07758687351736520,,,,,
msprime,0.08470354781808070,,,,,
msprime,0.09488529468567630,,,,,
msprime,0.0904438099667122,,,,,
msprime,0.10137145087787500,,,,,
msprime,0.11332822410290400,,,,,
msprime,0.11561363386746900,,,,,
msprime,0.13102819973618600,,,,,
msprime,0.06878871200372860,,,,,
msprime,0.09651957499442070,,,,,
msprime,0.11201609158440200,,,,,
msprime,0.13602495874596700,,,,,
msprime,0.1019836604343060,,,,,
msprime,0.09377206283849790,,,,,
msprime,0.08614623684284920,,,,,
msprime,0.09418369492684210,,,,,
msprime,0.08786833686256830,,,,,
msprime,0.09741482771235360,,,,,
msprime,0.14653274398466400,,,,,
msprime,0.07834844890870820,,,,,
msprime,0.09606820828360750,,,,,
msprime,0.11201114279982900,,,,,
msprime,0.13978471211283700,,,,,
msprime,0.11388965110341300,,,,,
msprime,0.07212772229435700,,,,,
msprime,0.09985948791959970,,,,,
msprime,0.09773795346677170,,,,,
msprime,0.13091975433708200,,,,,
msprime,0.09760291009135410,,,,,
msprime,0.11686041081061900,,,,,
msprime,0.0833048113401218,,,,,
msprime,0.08655298566696050,,,,,
msprime,0.08229595251491430,,,,,
msprime,0.08532673727070580,,,,,
msprime,0.1010833795787120,,,,,
msprime,0.0967078627696885,,,,,
msprime,0.13506661137006200,,,,,
msprime,0.10177263776233600,,,,,
msprime,0.08236708835604960,,,,,
msprime,0.1354346096898700,,,,,
msprime,0.14223019644090000,,,,,
msprime,0.12625340604665000,,,,,
msprime,0.07303013342196270,,,,,
msprime,0.0921548238873409,,,,,
msprime,0.10662130117460600,,,,,
msprime,0.12891943653787600,,,,,
msprime,0.09665644941895970,,,,,
msprime,0.08229145075364660,,,,,
msprime,0.13138718890684700,,,,,
msprime,0.07524952071790810,,,,,
msprime,0.15746472062575800,,,,,
msprime,0.1284574989847890,,,,,
msprime,0.10282994727357000,,,,,
msprime,0.0843315590044511,,,,,
msprime,0.09827096994867690,,,,,
msprime,0.10765826976307900,,,,,
msprime,0.11729652055923100,,,,,
msprime,0.09779065284630320,,,,,
msprime,0.08998557434935540,,,,,
msprime,0.09367699644721640,,,,,
msprime,0.0888367421508742,,,,,
msprime,0.12978911444531200,,,,,
msprime,0.07805976409851630,,,,,
msprime,0.0776555484039304,,,,,
msprime,0.12645019494757700,,,,,
msprime,0.12059046932467200,,,,,
msprime,0.12604417435437900,,,,,
msprime,0.08072423497051750,,,,,
msprime,0.13825145938645200,,,,,
msprime,0.1401762163255840,,,,,
msprime,0.07515739240282920,,,,,
msprime,0.10749736767992100,,,,,
msprime,0.11081459759122800,,,,,
msprime,0.06871373538056930,,,,,
msprime,0.06896880411388180,,,,,
msprime,0.09715662212559630,,,,,
msprime,0.09675663624509190,,,,,
msprime,0.06874484580222730,,,,,
msprime,0.09429878866882790,,,,,
msprime,0.10917648957143300,,,,,
msprime,0.09689160273313380,,,,,
msprime,0.09482691702851310,,,,,
msprime,0.12682673114486100,,,,,
msprime,0.10082449943512100,,,,,
msprime,0.11419048463739500,,,,,
msprime,0.11572689695297400,,,,,
msprime,0.10153228880463800,,,,,
msprime,0.14149817818569700,,,,,
msprime,0.09238570896085050,,,,,
msprime,0.12270013673629400,,,,,
msprime,0.08537260253120310,,,,,
msprime,0.07523625896150620,,,,,
msprime,0.12174999241294800,,,,,
msprime,0.11459004054090900,,,,,
msprime,0.08870059340487870,,,,,
msprime,0.0874630627366458,,,,,
msprime,0.08694029000233110,,,,,
msprime,0.10510508097388000,,,,,
msprime,0.10986375320172700,,,,,
msprime,0.09318810547669530,,,,,
msprime,0.1047553791148660,,,,,
msprime,0.09095793258310290,,,,,
msprime,0.08264985532503950,,,,,
msprime,0.14497214857627900,,,,,
msprime,0.09916813510637330,,,,,
msprime,0.10558399124957100,,,,,
msprime,0.10227121045097100,,,,,
msprime,0.10087092837335700,,,,,
msprime,0.09962990297664690,,,,,
msprime,0.0937024280482829,,,,,
msprime,0.08066977131506400,,,,,
msprime,0.08219974126580420,,,,,
msprime,0.09186490344352300,,,,,
msprime,0.1279902563673570,,,,,
msprime,0.08575549824810020,,,,,
msprime,0.0792999185041746,,,,,
msprime,0.10722043784022000,,,,,
msprime,0.10312338145298500,,,,,
msprime,0.08660749633577630,,,,,
msprime,0.11764931518980800,,,,,
msprime,0.114652283131187,,,,,
msprime,0.10321450505082100,,,,,
msprime,0.10218282911986500,,,,,
msprime,0.10102247273763700,,,,,
msprime,0.12482467190987500,,,,,
msprime,0.12599862232884900,,,,,
msprime,0.10400424374348200,,,,,
msprime,0.07207302336754530,,,,,
msprime,0.12916189421804100,,,,,
msprime,0.14645820624397800,,,,,
msprime,0.09201194850630330,,,,,
msprime,0.1304887812649980,,,,,
msprime,0.10607878077695300,,,,,
msprime,0.07593759691631750,,,,,
msprime,0.09706107098477030,,,,,
msprime,0.09977595267331680,,,,,
msprime,0.12023746435481900,,,,,
msprime,0.11818896501002000,,,,,
msprime,0.08712629416807200,,,,,
msprime,0.09761249491736670,,,,,
msprime,0.09694277867022700,,,,,
msprime,0.092282712482728,,,,,
msprime,0.1233925121533980,,,,,
msprime,0.10139966818589900,,,,,
msprime,0.09284975380242100,,,,,
msprime,0.09940531902077040,,,,,
msprime,0.10537315869324500,,,,,
msprime,0.13952260967808200,,,,,
msprime,0.08910201296819260,,,,,
msprime,0.07878618841086470,,,,,
msprime,0.08576080636274020,,,,,
msprime,0.10618264211604800,,,,,
msprime,0.1058459423949860,,,,,
msprime,0.062413912524658400,,,,,
msprime,0.08453976555555490,,,,,
msprime,0.11407291122519500,,,,,
msprime,0.07361247466519960,,,,,
msprime,0.0738189727350934,,,,,
msprime,0.08001377801951030,,,,,
msprime,0.09531789894137550,,,,,
msprime,0.09529820369559250,,,,,
msprime,0.10588084785474600,,,,,
msprime,0.09221139927059680,,,,,
msprime,0.10959997270482500,,,,,
msprime,0.09488039931989630,,,,,
msprime,0.0730182788556682,,,,,
msprime,0.08304324663436900,,,,,
msprime,0.1130784183632650,,,,,
msprime,0.10492557797483800,,,,,
msprime,0.108446208486777,,,,,
msprime,0.10321426509189500,,,,,
msprime,0.09972915789266040,,,,,
msprime,0.08085800640718990,,,,,
msprime,0.09956827977943880,,,,,
msprime,0.09027168357631580,,,,,
msprime,0.07245015740033660,,,,,
msprime,0.14402118849472300,,,,,
msprime,0.07829205155326960,,,,,
msprime,0.13609395620206300,,,,,
msprime,0.1161380401320650,,,,,
msprime,0.08871779620717690,,,,,
msprime,0.09918621749298970,,,,,
msprime,0.08184904656885950,,,,,
msprime,0.07413613415106370,,,,,
msprime,0.09054377091020970,,,,,
msprime,0.08605590020317490,,,,,
msprime,0.08204690430420290,,,,,
msprime,0.09774485642571260,,,,,
msprime,0.10363505316512900,,,,,
msprime,0.10106429872805900,,,,,
msprime,0.11309616818247800,,,,,
msprime,0.08968725102516160,,,,,
msprime,0.13575202007399400,,,,,
msprime,0.09555862397383370,,,,,
msprime,0.08980114846234360,,,,,
msprime,0.0998800191642801,,,,,
msprime,0.09038993695531280,,,,,
msprime,0.09504438239653730,,,,,
msprime,0.09126535702255680,,,,,
msprime,0.08736778394526660,,,,,
msprime,0.10520306293231300,,,,,
msprime,0.12738534193852900,,,,,
msprime,0.14187307572068100,,,,,
msprime,0.08219388966854350,,,,,
msprime,0.11813657345029700,,,,,
msprime,0.0932969805857577,,,,,
msprime,0.05385797154464250,,,,,
msprime,0.06314449075504560,,,,,
msprime,0.10038163496716900,,,,,
msprime,0.07127308177416040,,,,,
msprime,0.1223314437523310,,,,,
msprime,0.06634629326592260,,,,,
msprime,0.09872025746198540,,,,,
msprime,0.1168182266333820,,,,,
msprime,0.11699645094843900,,,,,
msprime,0.09895527554084010,,,,,
msprime,0.09760724188127020,,,,,
msprime,0.10226808966362600,,,,,
msprime,0.1012849587792840,,,,,
msprime,0.09835999192001850,,,,,
msprime,0.1253087515673070,,,,,
msprime,0.12861054452748300,,,,,
msprime,0.09343914224388820,,,,,
msprime,0.058264914244327900,,,,,
msprime,0.04897162813730890,,,,,
msprime,0.08257749395893230,,,,,
msprime,0.13839626193370100,,,,,
msprime,0.10118279130161900,,,,,
msprime,0.07340606912174430,,,,,
msprime,0.09703039916123530,,,,,
msprime,0.07173517069218560,,,,,
msprime,0.0914503935536828,,,,,
msprime,0.09341479116067540,,,,,
msprime,0.12379123449548900,,,,,
msprime,0.0704434057990175,,,,,
msprime,0.07963981174671810,,,,,
msprime,0.09074058887959110,,,,,
msprime,0.08799772011134830,,,,,
msprime,0.0910941574110459,,,,,
msprime,0.10206585400386700,,,,,
msprime,0.10309117971840600,,,,,
msprime,0.10051876594790300,,,,,
msprime,0.09840660146729800,,,,,
msprime,0.11306399519985400,,,,,
msprime,0.09839261772097010,,,,,
msprime,0.12761248513408900,,,,,
msprime,0.055173440249799900,,,,,
msprime,0.07062941223107200,,,,,
msprime,0.12547002576001800,,,,,
msprime,0.06997050580907930,,,,,
msprime,0.07545946199359870,,,,,
msprime,0.08590453105884400,,,,,
msprime,0.07603898458855990,,,,,
msprime,0.08913043861807790,,,,,
msprime,0.10582203941619300,,,,,
msprime,0.11162145429905700,,,,,
msprime,0.11121255189224700,,,,,
msprime,0.12329769112593100,,,,,
msprime,0.15891913765198300,,,,,
msprime,0.0972234105681267,,,,,
msprime,0.08939230664627770,,,,,
msprime,0.12239050647453000,,,,,
msprime,0.12739475318129800,,,,,
msprime,0.09033674979532750,,,,,
msprime,0.10537258944211800,,,,,
msprime,0.13223813141191200,,,,,
msprime,0.11412004684630500,,,,,
msprime,0.1137338823754390,,,,,
msprime,0.1273244659072670,,,,,
msprime,0.1156008341246910,,,,,
msprime,0.09707437812712060,,,,,
msprime,0.09289121588684090,,,,,
msprime,0.15668616962171400,,,,,
msprime,0.09559711299044960,,,,,
msprime,0.09169446394349550,,,,,
msprime,0.09790603444023560,,,,,
msprime,0.1424307348195000,,,,,
msprime,0.15710361387707600,,,,,
msprime,0.11593294256945600,,,,,
msprime,0.13221400531671700,,,,,
msprime,0.12609467149802400,,,,,
msprime,0.10198757526029800,,,,,
msprime,0.11577098803021800,,,,,
msprime,0.08407793179959330,,,,,
msprime,0.060675534481722000,,,,,
msprime,0.08967718846206640,,,,,
msprime,0.07800364446119000,,,,,
msprime,0.1302183101993920,,,,,
msprime,0.09989213407983950,,,,,
msprime,0.2232880450351330,,,,,
msprime,0.09895766494564010,,,,,
msprime,0.06265009808769380,,,,,
msprime,0.1098271314501820,,,,,
msprime,0.07818253725503680,,,,,
msprime,0.10352002262006800,,,,,
msprime,0.11402977175960000,,,,,
msprime,0.10589895200099000,,,,,
msprime,0.06422998900020560,,,,,
msprime,0.09811704372368530,,,,,
msprime,0.09273274218526740,,,,,
msprime,0.10929682210018400,,,,,
msprime,0.10378681142792100,,,,,
msprime,0.11171562227507600,,,,,
msprime,0.1443437137594940,,,,,
msprime,0.10319884039876400,,,,,
msprime,0.10070364832643600,,,,,
msprime,0.10454331605439800,,,,,
msprime,0.09622797070704870,,,,,
msprime,0.11059912412515000,,,,,
msprime,0.09110993609495900,,,,,
msprime,0.10708029518084800,,,,,
msprime,0.1132488988124980,,,,,
msprime,0.11588999360212500,,,,,
msprime,0.07684900283693510,,,,,
msprime,0.08116415718103790,,,,,
msprime,0.10305012807873700,,,,,
msprime,0.13572156937700600,,,,,
msprime,0.09763245462399220,,,,,
msprime,0.08582443652478630,,,,,
msprime,0.12474787561862200,,,,,
msprime,0.13941362078189100,,,,,
msprime,0.09373782864133690,,,,,
msprime,0.08620019390235700,,,,,
msprime,0.0805383186773902,,,,,
msprime,0.1033625216160960,,,,,
msprime,0.06799232290640550,,,,,
msprime,0.14526432973032800,,,,,
msprime,0.08227573692054740,,,,,
msprime,0.08322291267733070,,,,,
msprime,0.08959763194400140,,,,,
msprime,0.10372072529385500,,,,,
msprime,0.11255980746179000,,,,,
msprime,0.11609281821841900,,,,,
msprime,0.08439208750301040,,,,,
msprime,0.07717489213787070,,,,,
msprime,0.090680885819928,,,,,
msprime,0.0904539944335305,,,,,
msprime,0.09072831764614920,,,,,
msprime,0.10494288483965400,,,,,
msprime,0.08333558013311420,,,,,
msprime,0.11190216449392900,,,,,
msprime,0.08770402208001310,,,,,
msprime,0.11282598771742800,,,,,
msprime,0.11262651096125700,,,,,
msprime,0.08543566930558690,,,,,
msprime,0.1058622437255230,,,,,
msprime,0.11075340252906400,,,,,
msprime,0.09157518520554570,,,,,
msprime,0.12745215730123500,,,,,
msprime,0.08584141914891570,,,,,
msprime,0.08868068542678650,,,,,
msprime,0.09428538431131090,,,,,
msprime,0.14347879375119800,,,,,
msprime,0.10305622962264700,,,,,
msprime,0.10716179366187100,,,,,
msprime,0.13552329820120200,,,,,
msprime,0.15936338115531700,,,,,
msprime,0.08079919804263730,,,,,
msprime,0.10055786485927400,,,,,
msprime,0.11733066622695600,,,,,
msprime,0.09837626614431350,,,,,
msprime,0.0883337579935588,,,,,
msprime,0.11261645300131100,,,,,
msprime,0.09837726219802040,,,,,
msprime,0.11877746936541900,,,,,
msprime,0.10601442601420800,,,,,
msprime,0.1085909784459720,,,,,
msprime,0.11594274608777500,,,,,
msprime,0.07488044595066190,,,,,
msprime,0.07146656954948640,,,,,
msprime,0.11073272535535100,,,,,
msprime,0.09481149492908810,,,,,
msprime,0.12565801052366300,,,,,
msprime,0.08520938652674350,,,,,
msprime,0.09368067049114450,,,,,
msprime,0.10817291234278000,,,,,
msprime,0.11697960888020500,,,,,
msprime,0.12556580558387400,,,,,
msprime,0.07986570585500650,,,,,
msprime,0.10027482184443200,,,,,
msprime,0.08570272014408830,,,,,
msprime,0.11916057080112100,,,,,
msprime,0.08214408901815940,,,,,
msprime,0.08267083776075790,,,,,
msprime,0.12006326181793400,,,,,
msprime,0.07513021455320290,,,,,
msprime,0.1194271147953860,,,,,
msprime,0.07622817510150710,,,,,
msprime,0.08192271002505000,,,,,
msprime,0.09667137728436780,,,,,
msprime,0.07268064582351390,,,,,
msprime,0.08130466915946490,,,,,
msprime,0.10088641995274700,,,,,
msprime,0.12223700183633500,,,,,
msprime,0.09001393235230470,,,,,
msprime,0.07757595339526420,,,,,
msprime,0.11315206311260500,,,,,
msprime,0.09344360050184650,,,,,
msprime,0.10439111977606100,,,,,
msprime,0.09035809220794670,,,,,
msprime,0.08054484806042330,,,,,
msprime,0.12562187780354000,,,,,
msprime,0.07173345145539170,,,,,
msprime,0.13084599762904700,,,,,
msprime,0.12071220687267800,,,,,
msprime,0.11830475811255300,,,,,
msprime,0.09549512073310670,,,,,
msprime,0.10914724347296900,,,,,
msprime,0.1430206696493770,,,,,
msprime,0.14215117368164200,,,,,
msprime,0.1255221006695170,,,,,
msprime,0.12273488261765000,,,,,
msprime,0.0914253503160286,,,,,
msprime,0.09807676242285340,,,,,
msprime,0.09752233490851850,,,,,
msprime,0.06135111527378630,,,,,
msprime,0.13350459270460300,,,,,
msprime,0.08111642890759990,,,,,
msprime,0.1243904187614750,,,,,
msprime,0.10092628048716600,,,,,
msprime,0.10002155962333300,,,,,
msprime,0.0960998047134087,,,,,
msprime,0.11524077891909000,,,,,
msprime,0.11839570058779000,,,,,
msprime,0.08055978271418640,,,,,
msprime,0.09825989140284330,,,,,
msprime,0.05889711836541940,,,,,
msprime,0.10461357358202700,,,,,
msprime,0.11685511117756500,,,,,
msprime,0.07855748159472850,,,,,
msprime,0.09835804870804070,,,,,
msprime,0.09594039939897660,,,,,
msprime,0.09049966512986360,,,,,
msprime,0.08683239875819800,,,,,
msprime,0.10125730412629200,,,,,
msprime,0.10227556997910300,,,,,
msprime,0.0787769151367256,,,,,
msprime,0.0826256658343126,,,,,
msprime,0.08010285723876690,,,,,
msprime,0.10262010904055200,,,,,
msprime,0.08197796269011010,,,,,
msprime,0.1255881173029770,,,,,
msprime,0.11557508776637300,,,,,
msprime,0.12771283815647000,,,,,
msprime,0.10707210488697800,,,,,
msprime,0.10158265341968700,,,,,
msprime,0.10794403833832900,,,,,
msprime,0.1185535729836230,,,,,
msprime,0.1268331736559050,,,,,
msprime,0.10943464134625700,,,,,
msprime,0.1103900737334150,,,,,
msprime,0.11787734985780800,,,,,
msprime,0.07503368138879050,,,,,
msprime,0.1309936733652790,,,,,
msprime,0.08906626832412530,,,,,
msprime,0.12276685509266600,,,,,
msprime,0.07260510348263350,,,,,
msprime,0.10885527309285000,,,,,
msprime,0.12893032384687900,,,,,
msprime,0.10072332377007400,,,,,
msprime,0.12941739912624400,,,,,
msprime,0.09206538944296250,,,,,
msprime,0.08641479504349260,,,,,
msprime,0.10320709155093000,,,,,
msprime,0.08904822203968630,,,,,
msprime,0.09253045936797490,,,,,
msprime,0.08154970506379720,,,,,
msprime,0.09200164162722780,,,,,
msprime,0.10502361525022000,,,,,
msprime,0.08744861949784710,,,,,
msprime,0.1279220647063420,,,,,
msprime,0.08172131947475830,,,,,
msprime,0.10795784506579300,,,,,
msprime,0.0937389987710056,,,,,
msprime,0.057342733078165400,,,,,
msprime,0.09930142046241110,,,,,
msprime,0.10468721158752200,,,,,
msprime,0.08039259779225610,,,,,
msprime,0.11175145969335400,,,,,
msprime,0.07450370721006690,,,,,
msprime,0.09487153257825790,,,,,
msprime,0.08982432954103540,,,,,
msprime,0.1295857718497640,,,,,
msprime,0.09674430512825970,,,,,
msprime,0.0868076635022878,,,,,
msprime,0.11291041395285300,,,,,
msprime,0.09507132725819440,,,,,
msprime,0.07878920237729580,,,,,
msprime,0.09837232392462160,,,,,
msprime,0.13046754116357300,,,,,
msprime,0.11847371106420800,,,,,
msprime,0.08554968145639080,,,,,
msprime,0.11867411468976400,,,,,
msprime,0.09091685839598340,,,,,
msprime,0.0713932639214237,,,,,
msprime,0.10350591217005100,,,,,
msprime,0.0997992287058254,,,,,
msprime,0.10080163363871300,,,,,
msprime,0.09887195962332570,,,,,
msprime,0.08130463802559130,,,,,
msprime,0.08805013390155620,,,,,
msprime,0.11434489653696,,,,,
msprime,0.07723051945454870,,,,,
msprime,0.09584084507598630,,,,,
msprime,0.10620035583309800,,,,,
msprime,0.11139472861735600,,,,,
msprime,0.12181685399666900,,,,,
msprime,0.08099846726241980,,,,,
msprime,0.10612707401110700,,,,,
msprime,0.08778979935521090,,,,,
msprime,0.09416442618215450,,,,,
msprime,0.10146556286710400,,,,,
msprime,0.10137824851293000,,,,,
msprime,0.11960941031829300,,,,,
msprime,0.08145088578044020,,,,,
msprime,0.08514346709607140,,,,,
msprime,0.14623021424749200,,,,,
msprime,0.11183293618195100,,,,,
msprime,0.1423780043135930,,,,,
msprime,0.0645275314623226,,,,,
