simulation,Fst
msprime,0.382469993396611
msprime,0.530392998585284
msprime,0.557101438835621
msprime,0.435784212876705
msprime,0.804139633988335
msprime,0.455844395616738
msprime,0.723779849790835
msprime,0.520242286206648
msprime,0.695749819483348
msprime,0.425908868188481
msprime,0.515703418408831
msprime,0.707768081836822
msprime,0.56560198436089
msprime,0.435543079162663
msprime,0.52063965264625
msprime,0.534900797657144
msprime,0.522176430165942
msprime,0.496493668445743
msprime,0.524294342787407
msprime,0.531575229694308
msprime,0.442239382553655
msprime,0.474725837958894
msprime,0.579560679622343
msprime,0.415528875135721
msprime,0.841455483362507
msprime,0.398081402038089
msprime,0.598905476507657
msprime,0.651692912599265
msprime,0.422147159853363
msprime,0.601975544367681
msprime,0.453496006980976
msprime,0.325969432519988
msprime,0.625533148881299
msprime,0.44777125195291
msprime,0.436205647879869
msprime,0.655813170167477
msprime,0.441036368702862
msprime,0.545536366268804
msprime,0.371092788069726
msprime,0.575977471939122
msprime,0.455574328978406
msprime,0.428625025019786
msprime,0.598950335122673
msprime,0.703646377434515
msprime,0.609185984706333
msprime,0.550812035984467
msprime,0.493644038072932
msprime,0.480440698684167
msprime,0.446508090307215
msprime,0.702906590753194
msprime,0.645504841783131
msprime,0.57979296232648
msprime,0.550601203549128
msprime,0.683081249831268
msprime,0.550657878958633
msprime,0.401551453878834
msprime,0.448523401662175
msprime,0.474769460912276
msprime,0.495614106186923
msprime,0.514607132823308
msprime,0.515062683672263
msprime,0.525902696025579
msprime,0.484712207194799
msprime,0.584052455731265
msprime,0.627093717738184
msprime,0.63271383141591
msprime,0.539305129732015
msprime,0.540166018781814
msprime,0.542404592877118
msprime,0.807501594055898
msprime,0.353422892440758
msprime,0.62647402020995
msprime,0.452943122860421
msprime,0.602242657633106
msprime,0.445527869812952
msprime,0.56937605324687
msprime,0.758183057044128
msprime,0.406780651075359
msprime,0.569122132073101
msprime,0.445114095766117
msprime,0.469343757461123
msprime,0.454285344051687
msprime,0.632471615141282
msprime,0.550976233784684
msprime,0.568971039451041
msprime,0.442539366441745
msprime,0.515634002971077
msprime,0.447702570138685
msprime,0.427302466211885
msprime,0.607713117777413
msprime,0.574431856444553
msprime,0.470981268632016
msprime,0.473546472896841
msprime,0.563858244365513
msprime,0.692310037452303
msprime,0.386457852891431
msprime,0.60556905085996
msprime,0.436467082046619
msprime,0.600364282600367
msprime,0.524594948623467
msprime,0.581292399791688
msprime,0.359852994897716
msprime,0.922725457455666
msprime,0.515654397195959
msprime,0.730016981779839
msprime,0.483460603691225
msprime,0.41825692373192
msprime,0.469335913681882
msprime,0.657689884070277
msprime,0.598194086457575
msprime,0.625548802848243
msprime,0.388834243400093
msprime,0.635895041480544
msprime,0.729553073579881
msprime,0.628565238264326
msprime,0.533190760025875
msprime,0.432778037246842
msprime,0.437278631142714
msprime,0.928408150222308
msprime,0.736996177168619
msprime,0.510777530119473
msprime,0.618986238891351
msprime,0.622896351439963
msprime,0.563184325119519
msprime,0.586265125118001
msprime,0.380303211946937
msprime,0.774190137207882
msprime,0.515120912528017
msprime,0.627923317000436
msprime,0.41497307488522
msprime,0.6172700210017
msprime,0.406957458358694
msprime,0.468993599452009
msprime,0.673160187139402
msprime,0.438093469228582
msprime,0.581805849917363
msprime,0.582660998631277
msprime,0.579777774159373
msprime,0.517123531029583
msprime,0.430675755311395
msprime,0.427957927205319
msprime,0.72464601986745
msprime,0.501805665318723
msprime,0.639274151098463
msprime,0.454565215346783
msprime,0.396012498934115
msprime,0.606896811991115
msprime,0.568854461095652
msprime,0.654351631857484
msprime,0.508945702539661
msprime,0.556477841904765
msprime,0.507711769020607
msprime,0.491579391555982
msprime,0.451543188127717
msprime,0.387251955396616
msprime,0.649311762585919
msprime,0.604504389556489
msprime,0.537216026305541
msprime,0.37988182905858
msprime,0.507398819180531
msprime,0.456574306358864
msprime,0.444750986507024
msprime,0.552227785852113
msprime,0.327212507794342
msprime,0.401946985511809
msprime,0.562934132218164
msprime,0.553398813377313
msprime,0.439839920998506
msprime,0.388405491744201
msprime,0.682215670827479
msprime,0.432133488386508
msprime,0.645956369329251
msprime,0.474193461724122
msprime,0.551382787664833
msprime,0.631456556327516
msprime,0.620531229578343
msprime,0.593670683373246
msprime,0.733035843230423
msprime,0.467850882475839
msprime,0.4565683215882
msprime,0.782798238119069
msprime,0.406869666445269
msprime,0.63813873528648
msprime,0.469830347740565
msprime,0.618856141336902
msprime,0.502223565597348
msprime,0.577915898834927
msprime,0.750103506539523
msprime,0.41806092934936
msprime,0.561281354854918
msprime,0.399788640817427
msprime,0.611836501680577
msprime,0.533871141367469
msprime,0.46076799712288
msprime,0.631118349101036
msprime,0.509684754635539
msprime,0.660783486569333
msprime,0.698384405856866
msprime,0.514338657526378
msprime,0.711578994899508
msprime,0.489277771286965
msprime,0.409773366776532
msprime,0.365306455005363
msprime,0.427282323575032
msprime,0.368717349481829
msprime,0.402651004198958
msprime,0.518074608348342
msprime,0.51172144195848
msprime,0.61550051343587
msprime,0.403050518459844
msprime,0.681501037433323
msprime,0.600835650002961
msprime,0.519005596931895
msprime,0.475530533799331
msprime,0.658221615528482
msprime,0.579707310353327
msprime,0.676497370990495
msprime,0.539011554637562
msprime,0.605068805803859
msprime,0.501239377931477
msprime,0.5322210043214
msprime,0.632947598103289
msprime,0.496247050335309
msprime,0.712349764349872
msprime,0.4312175308765
msprime,0.521785082549799
msprime,0.430428009749356
msprime,0.463689278915929
msprime,0.481860441135358
msprime,0.433832019131136
msprime,0.702449805535772
msprime,0.661422282084718
msprime,0.55857868894435
msprime,0.502776934113789
msprime,0.696547403143322
msprime,0.589481840259069
msprime,0.560168111909937
msprime,0.416399105328937
msprime,0.539088162013152
msprime,0.430270934639917
msprime,0.404340191341535
msprime,0.503131690956588
msprime,0.467581870954181
msprime,0.448007913153041
msprime,0.575486019335023
msprime,0.33212245665244
msprime,0.444617705105466
msprime,0.494494392574628
msprime,0.531607786280724
msprime,0.506579258300365
msprime,0.726293847935354
msprime,0.547055414523674
msprime,0.905199043543481
msprime,0.546887793978128
msprime,0.326698606601157
msprime,0.746726075906939
msprime,0.783606265189348
msprime,0.640168633392555
msprime,0.476511244248444
msprime,0.884937341353244
msprime,0.720775094986172
msprime,0.469384140081224
msprime,0.357346361425587
msprime,0.412147359242884
msprime,0.646044610077273
msprime,0.589957434232854
msprime,0.739870767891212
msprime,0.625322428233875
msprime,0.515585925875228
msprime,0.413263519065322
msprime,0.624359272965434
msprime,1.00875932070256
msprime,0.561401303967089
msprime,0.377993456403994
msprime,0.7217951622018
msprime,0.645190376655887
msprime,0.525705090482416
msprime,0.836540333018526
msprime,0.569559115638851
msprime,0.466892943591269
msprime,0.527532101508403
msprime,0.386395558374436
msprime,0.488215031563831
msprime,0.482045001586178
msprime,0.604906292283065
msprime,0.563597438796866
msprime,0.485069972149874
msprime,0.625299137113138
msprime,0.580299729247225
msprime,0.578018781891032
msprime,0.446079879314534
msprime,0.489038640459317
msprime,0.754116252493251
msprime,0.649310624158292
msprime,0.442794786631184
msprime,0.482633477944968
msprime,0.419353551679428
msprime,0.631542603425952
msprime,0.535216273379148
msprime,0.581972834345169
msprime,0.460983677886452
msprime,0.551884598369631
msprime,0.543984362264058
msprime,0.333542284448437
msprime,0.480604680097699
msprime,0.489829783412519
msprime,0.548487424297452
msprime,0.372066540494718
msprime,0.515905652163253
msprime,0.448600998832475
msprime,0.732810374822124
msprime,0.550783113042603
msprime,0.335800588537235
msprime,0.639920789534867
msprime,0.65468611887851
msprime,0.605855160862493
msprime,0.545075647651944
msprime,0.656060367575934
msprime,0.64579556474054
msprime,0.658416555109412
msprime,0.512439072172009
msprime,0.517637780916375
msprime,0.553732737024068
msprime,0.430437350819524
msprime,0.413221870145661
msprime,0.548526242866378
msprime,0.806893650648015
msprime,0.446864746654234
msprime,0.360321741418988
msprime,0.521372214327244
msprime,0.60310757105232
msprime,0.676753668088646
msprime,0.689303075124755
msprime,0.492347213343772
msprime,0.458511856515774
msprime,0.483234716500611
msprime,0.491763960165657
msprime,0.524936361245571
msprime,0.505302988064238
msprime,0.5812970553425
msprime,0.669343979960946
msprime,0.507668517778994
msprime,0.448297930454785
msprime,0.437431772855703
msprime,0.606077814995481
