population in sample
0	0

generation in sample
0.0	1001.0

expected_linearlized_fst_array
0.0	0.03423392612859097	0.03423392612859097	0.0	

mean_pi_array
0.8380534080605894	0.910763066666688

median_pi_array
0.8391695959595851	0.9127777777777994

std_pi_array
0.055975519657445814	0.06393866784587189

mean_linearlized_fst_array
0.0	0.08161163850719805	0.08161163850719805	0.0

median_linearlized_fst_array
0.0	0.07826402062352858	0.07826402062352858	0.0

std_linearlized_fst_array
0.0	0.02896571717020824	0.02896571717020824	0.0

linearlized_fst_array		pi_array
0.0	0.04003213210427252	0.04003213210427252	0.0	0.8064470707070579	0.8513555555555747
0.0	0.08823270784719357	0.08823270784719357	0.0	0.8367585858585709	0.9134222222222443
0.0	0.12195833807388275	0.12195833807388275	0.0	0.8377101010100872	0.9112888888889052
0.0	0.07412610645448957	0.07412610645448957	0.0	0.8609723232323097	0.9194666666666907
0.0	0.1055415690055497	0.1055415690055497	0.0	0.770813535353522	0.841044444444459
0.0	0.05832821448115626	0.05832821448115626	0.0	0.8615173737373572	0.9180666666666835
0.0	0.12270946069228762	0.12270946069228762	0.0	0.9421648484848334	0.9444888888889107
0.0	0.10107739311423837	0.10107739311423837	0.0	0.8265529292929149	0.9396444444444676
0.0	0.09453360204675963	0.09453360204675963	0.0	0.8248008080807935	0.9338222222222424
0.0	0.08378614576155766	0.08378614576155766	0.0	0.7750266666666538	0.7862444444444562
0.0	0.05644902333736156	0.05644902333736156	0.0	0.7776593939393821	0.9391333333333629
0.0	0.10521351796140395	0.10521351796140395	0.0	0.8366515151515007	0.7867777777777856
0.0	0.09404498579768623	0.09404498579768623	0.0	0.7420347474747332	0.7969111111111262
0.0	0.05640662138941943	0.05640662138941943	0.0	0.8586539393939246	0.9477111111111357
0.0	0.047950206340085635	0.047950206340085635	0.0	0.823081010100994	0.9265555555555812
0.0	0.1350712970995978	0.1350712970995978	0.0	0.7628880808080706	0.808400000000012
0.0	0.05056773544487002	0.05056773544487002	0.0	0.7440636363636239	0.8644000000000158
0.0	0.07255733048347965	0.07255733048347965	0.0	0.8153612121211978	0.8579777777777948
0.0	0.0644365726143104	0.0644365726143104	0.0	0.8910789898989732	1.0011333333333619
0.0	0.028155623864430476	0.028155623864430476	0.0	0.9038911111110945	0.9417555555555776
0.0	0.0724344018480518	0.0724344018480518	0.0	0.8869939393939236	0.9372444444444645
0.0	0.1532828822294766	0.1532828822294766	0.0	0.8420698989898802	0.9584666666666972
0.0	0.07298985165220806	0.07298985165220806	0.0	0.8857767676767541	0.9234444444444626
0.0	0.12749351834336564	0.12749351834336564	0.0	0.851431515151499	0.9193777777777997
0.0	0.09215202823810943	0.09215202823810943	0.0	0.8578983838383742	0.9121555555555747
0.0	0.07033960097482672	0.07033960097482672	0.0	0.7948983838383692	0.9530888888889147
0.0	0.06977429832349503	0.06977429832349503	0.0	0.9059951515151352	1.0067111111111393
0.0	0.09594930579671328	0.09594930579671328	0.0	0.810142020202007	0.8645777777777937
0.0	0.10589942626854958	0.10589942626854958	0.0	0.875039393939376	0.9205777777777978
0.0	0.09578674684017631	0.09578674684017631	0.0	0.8033337373737238	0.9031333333333519
0.0	0.0728930555609463	0.0728930555609463	0.0	0.8448866666666511	0.8674666666666837
0.0	0.060614566422817845	0.060614566422817845	0.0	0.729618787878777	0.835488888888907
0.0	0.087092563005896	0.087092563005896	0.0	0.8848581818181624	0.9250888888889156
0.0	0.0824065088149561	0.0824065088149561	0.0	0.8512676767676618	0.9882888888889221
0.0	0.06744569349843903	0.06744569349843903	0.0	0.7142688888888737	0.8025333333333504
0.0	0.07227323264372804	0.07227323264372804	0.0	0.7510220202020063	0.8568666666666883
0.0	0.11117902745053489	0.11117902745053489	0.0	0.8605652525252374	0.9170888888889069
0.0	0.07989451767604523	0.07989451767604523	0.0	0.8611236363636279	0.9356444444444714
0.0	0.06678126686081358	0.06678126686081358	0.0	0.8035440404040252	0.8510444444444614
0.0	0.044684399709637196	0.044684399709637196	0.0	0.8741961616161465	1.0019111111111383
0.0	0.041066058287533104	0.041066058287533104	0.0	0.8710630303030151	0.9422666666666905
0.0	0.10797642449540523	0.10797642449540523	0.0	0.7903735353535207	0.869044444444468
