simulation,Fst
msprime,0.553497221753691
msprime,0.504585697969306
msprime,0.560727164589015
msprime,0.531198034069266
msprime,0.486246944124144
msprime,0.519585528650168
msprime,0.559385144285366
msprime,0.550802511844507
msprime,0.515026464514984
msprime,0.566975386931944
msprime,0.534202453151944
msprime,0.502519269787887
msprime,0.589995671103369
msprime,0.507862148471526
msprime,0.516009475375181
msprime,0.488938419786096
msprime,0.510832156085232
msprime,0.535352635816315
msprime,0.584398271872501
msprime,0.468514973941185
msprime,0.554126963272236
msprime,0.557496364798203
msprime,0.531839932830773
msprime,0.524895837423764
msprime,0.558074532819118
msprime,0.535872233141018
msprime,0.486938768080574
msprime,0.537604165132971
msprime,0.51678027292139
msprime,0.537050043701135
msprime,0.541649016150724
msprime,0.525486968733828
msprime,0.584032752407655
msprime,0.520669319508292
msprime,0.538118530246767
msprime,0.53237945826885
msprime,0.508736357265361
msprime,0.533333893582056
msprime,0.609911373122718
msprime,0.466394678946925
msprime,0.536948322066139
msprime,0.522163922911413
msprime,0.553610777107618
msprime,0.592906823535718
msprime,0.592355235407108
msprime,0.544882042258971
msprime,0.490043613516425
msprime,0.511769654704907
msprime,0.491034376321107
msprime,0.531706735760787
msprime,0.525936503714463
msprime,0.535442692560062
msprime,0.605282910780275
msprime,0.534408399058256
msprime,0.554340490522333
msprime,0.548231545359546
msprime,0.532584296038308
msprime,0.508846476367511
msprime,0.514300849819943
msprime,0.509245972915191
msprime,0.575144510193932
msprime,0.532784698218089
msprime,0.58727129681386
msprime,0.529766632967635
msprime,0.53495248405613
msprime,0.523645879043081
msprime,0.635996846525485
msprime,0.568902815122719
msprime,0.556243414145636
msprime,0.521189323143748
msprime,0.557585233558415
msprime,0.536493466951982
msprime,0.543502674913493
msprime,0.512789569608278
msprime,0.545819465989603
msprime,0.527576756985906
msprime,0.556262603854959
msprime,0.544303583760422
msprime,0.54353929917474
msprime,0.485210102574055
msprime,0.571450476700021
msprime,0.48456467230437
msprime,0.494857523747799
msprime,0.53709605496864
msprime,0.541500320061423
msprime,0.520166962165783
msprime,0.581499812565742
msprime,0.494028931081393
msprime,0.640979847320666
msprime,0.502907627922319
msprime,0.540835748170686
msprime,0.494962412843686
msprime,0.523594024690234
msprime,0.52461445417494
msprime,0.556844664034288
msprime,0.531574490479681
msprime,0.564773548939498
msprime,0.570918650601317
msprime,0.532272300253079
msprime,0.530988467998188
msprime,0.567325816208011
msprime,0.51753244091583
msprime,0.542935151053332
msprime,0.515617620553962
msprime,0.555211536629989
msprime,0.574584170888839
msprime,0.528574966464527
msprime,0.582820185574204
msprime,0.562238480085466
msprime,0.478312458160109
msprime,0.569711174932442
msprime,0.555883354355816
msprime,0.551624711372025
msprime,0.528268825215746
msprime,0.596862514117478
msprime,0.518427610722166
msprime,0.513205974059463
msprime,0.601199134274803
msprime,0.534012652466631
msprime,0.534961874670644
msprime,0.56148733417565
msprime,0.538411234320544
msprime,0.555472044840604
msprime,0.554910629818511
msprime,0.562528872668095
msprime,0.552435465848636
msprime,0.485835303468698
msprime,0.501727665782596
msprime,0.485088712146262
msprime,0.530877303579586
msprime,0.508017901646963
msprime,0.532795456769065
msprime,0.512735166713752
msprime,0.497744848597226
msprime,0.583604740930475
msprime,0.467358764701634
msprime,0.533115526982504
msprime,0.608760697698067
msprime,0.549600151012004
msprime,0.506454180075535
msprime,0.586713180799639
msprime,0.501577790578868
msprime,0.51827296813419
msprime,0.53201062603327
msprime,0.559169319474714
msprime,0.551871743923398
msprime,0.61482971225275
msprime,0.491499698303811
msprime,0.545180862141054
msprime,0.554141011825546
msprime,0.557886735400688
msprime,0.518814199990157
msprime,0.615226559154994
msprime,0.550783159739579
msprime,0.526347677060579
msprime,0.517106566057662
msprime,0.539593938478199
msprime,0.532445091265481
msprime,0.514734023429428
msprime,0.475841639039606
msprime,0.509124529685029
msprime,0.526136994552448
msprime,0.525367587723425
msprime,0.48464244200967
msprime,0.506058256243557
msprime,0.517198862248882
msprime,0.563307739885736
msprime,0.543608857561853
msprime,0.501025244329276
msprime,0.549885481567006
msprime,0.571256884012077
msprime,0.505787592069265
msprime,0.550483233969433
msprime,0.51203303670543
msprime,0.554941419198105
msprime,0.572979397824584
msprime,0.490555177704944
msprime,0.513691211472329
msprime,0.478878855551486
msprime,0.540374914055321
msprime,0.506074660928181
msprime,0.567941070809862
msprime,0.523780336369485
msprime,0.510009083841482
msprime,0.53286783637018
msprime,0.546638920894998
msprime,0.470283915733152
msprime,0.491892729496565
msprime,0.522548476807297
msprime,0.496861383146689
msprime,0.532894833136742
msprime,0.526258435352734
msprime,0.468207315596764
msprime,0.576324566960923
msprime,0.544574219449514
msprime,0.511914854840331
msprime,0.529468686541162
msprime,0.514720244679749
msprime,0.536440477330378
msprime,0.52491294048504
msprime,0.523078276780977
msprime,0.515145009390742
msprime,0.577996406625536
msprime,0.54708496157187
msprime,0.505556215238386
msprime,0.497764925255433
msprime,0.58076837980277
msprime,0.50728264962854
msprime,0.455514761356186
msprime,0.471655518708858
msprime,0.482929089246609
msprime,0.542409300843082
msprime,0.557442057464504
msprime,0.572508826858878
msprime,0.49046722606413
msprime,0.522114837206172
msprime,0.613343042319639
msprime,0.556824876661588
msprime,0.623058549350103
msprime,0.538287552544712
msprime,0.563110758568353
msprime,0.560285332426734
msprime,0.55251504746839
msprime,0.596425382139013
msprime,0.509925081553238
msprime,0.515284388728981
msprime,0.568219941469389
msprime,0.495884026495151
msprime,0.539239652181071
msprime,0.582837737209936
msprime,0.568420808835592
msprime,0.513652622689293
msprime,0.477430436711492
msprime,0.530957900609194
msprime,0.580285257812302
msprime,0.51559019855649
msprime,0.507843132773892
msprime,0.500224873888086
msprime,0.577667800578124
msprime,0.467162918147343
msprime,0.581249361829718
msprime,0.51304465391277
msprime,0.586661270316666
msprime,0.514870267420739
msprime,0.529174170304155
msprime,0.534727834790567
msprime,0.518354736953833
msprime,0.519105029378256
msprime,0.496569584657002
msprime,0.55676404724659
msprime,0.561323643137132
msprime,0.578022341890175
msprime,0.470770804538819
msprime,0.52541007631413
msprime,0.58264042913781
msprime,0.56343642257383
msprime,0.532242088513328
msprime,0.519265331910265
msprime,0.52989733455133
msprime,0.529242883576905
msprime,0.550122886146698
msprime,0.475747077160624
msprime,0.563566893420713
msprime,0.52377475355138
msprime,0.520551610107506
msprime,0.548911435162059
msprime,0.525025027645201
msprime,0.497213480255942
msprime,0.559057888828151
msprime,0.530652566209475
msprime,0.534861904277529
msprime,0.518314370361675
msprime,0.555952753853277
msprime,0.49989335611183
msprime,0.574340522930852
msprime,0.494278766893434
msprime,0.509926184241186
msprime,0.570436048346698
msprime,0.487558990880075
msprime,0.543620344397096
msprime,0.542110458197284
msprime,0.51055797065058
msprime,0.579386287477542
msprime,0.536342223235702
msprime,0.515715771010798
msprime,0.571501111709061
msprime,0.473859397836127
msprime,0.51265175827344
msprime,0.56926575436651
msprime,0.557553465804953
msprime,0.507967621350066
msprime,0.545174322783242
msprime,0.645696154039577
msprime,0.554232111767228
msprime,0.50198491031715
msprime,0.525989992097049
msprime,0.520153354365218
msprime,0.619104391069113
msprime,0.522001265189293
msprime,0.560079642934433
msprime,0.516575029871685
msprime,0.52851510950132
msprime,0.500448106754081
msprime,0.565496900780494
msprime,0.555649629054514
msprime,0.560845731727304
msprime,0.566998175295507
msprime,0.483755792620965
msprime,0.503302346401017
msprime,0.576704147268159
msprime,0.512737881233478
msprime,0.499550222553151
msprime,0.565052988674788
msprime,0.504684512755427
msprime,0.502201599786552
msprime,0.608386076046982
msprime,0.496489626177489
msprime,0.596293109061385
msprime,0.525380695421825
msprime,0.531517528745513
msprime,0.580949186205074
msprime,0.544079042541129
msprime,0.563221240612754
msprime,0.551725466538944
msprime,0.629888327018507
msprime,0.56854894619486
msprime,0.526494779736231
msprime,0.53408598412208
msprime,0.507282708787723
msprime,0.523382105321417
msprime,0.542015592021099
msprime,0.48789446673247
msprime,0.501573902660211
msprime,0.529437634319449
msprime,0.612610782259187
msprime,0.589996939171809
msprime,0.507589694092644
msprime,0.49826238121787
msprime,0.549550582089678
msprime,0.51147780972419
msprime,0.566888641361111
msprime,0.533028289642449
msprime,0.562799885563112
msprime,0.550230580169461
msprime,0.50323686683954
msprime,0.564353701266561
msprime,0.489557566312398
msprime,0.537278897533502
msprime,0.511103241182612
msprime,0.506154398537654
msprime,0.536890670990462
msprime,0.49902591437313
msprime,0.539687161270324
msprime,0.540564339572961
msprime,0.505821697945913
msprime,0.519628911577521
msprime,0.503319975731095
msprime,0.521539123765274
msprime,0.511647705910493
msprime,0.582213851444223
msprime,0.543951325474193
msprime,0.533469013505051
msprime,0.559451937307567
msprime,0.568019452912005
msprime,0.609588028747794
msprime,0.517902719416312
msprime,0.509238066936527
msprime,0.524969855750495
msprime,0.512746423229578
msprime,0.508274596520411
msprime,0.610693995956069
msprime,0.470462418892661
msprime,0.479644924768244
