population in sample
0	0	1

generation in sample
0.0	1000.0	1000.0

expected_linearlized_fst_array
0.0	0.025	0.07495	0.025	0.0	0.04995	0.07495	0.04995	0.0	

mean_linearlized_fst_array
0.0	0.025901369140946102	0.5622687954875614	0.025901369140946102	0.0	0.5235983003003105	0.5622687954875614	0.5235983003003105	0.0

median_linearlized_fst_array
0.0	0.026010874987561487	0.5600764239074919	0.026010874987561487	0.0	0.5203538096728988	0.5600764239074919	0.5203538096728988	0.0

std_linearlized_fst_array
0.0	0.003837080064372271	0.03944471582343987	0.003837080064372271	0.0	0.04034249145873975	0.03944471582343987	0.04034249145873975	0.0

linearlized_fst_array
0.0	0.034134942929791655	0.5580711044934399	0.034134942929791655	0.0	0.5468991400057168	0.5580711044934399	0.5468991400057168	0.0
0.0	0.028439908040442507	0.4826074160752011	0.028439908040442507	0.0	0.45496555821383794	0.4826074160752011	0.45496555821383794	0.0
0.0	0.025176584331024345	0.6074111965951735	0.025176584331024345	0.0	0.5503797988092703	0.6074111965951735	0.5503797988092703	0.0
0.0	0.020723701502573817	0.583589022673071	0.020723701502573817	0.0	0.5433338254835179	0.583589022673071	0.5433338254835179	0.0
0.0	0.025629156481081557	0.6240465154363619	0.025629156481081557	0.0	0.5786211258696874	0.6240465154363619	0.5786211258696874	0.0
0.0	0.02794090610661727	0.5526866133514533	0.02794090610661727	0.0	0.5004044294655589	0.5526866133514533	0.5004044294655589	0.0
0.0	0.031101267692795722	0.5366990230818163	0.031101267692795722	0.0	0.4932774869109856	0.5366990230818163	0.4932774869109856	0.0
0.0	0.02766819140986056	0.5358575815567401	0.02766819140986056	0.0	0.5036149230199847	0.5358575815567401	0.5036149230199847	0.0
0.0	0.025474732595948818	0.604827400477158	0.025474732595948818	0.0	0.5669142924219662	0.604827400477158	0.5669142924219662	0.0
0.0	0.020859610558083826	0.6252538324768215	0.020859610558083826	0.0	0.5423454872322837	0.6252538324768215	0.5423454872322837	0.0
0.0	0.022891919685731225	0.5087287837171466	0.022891919685731225	0.0	0.46864601440276377	0.5087287837171466	0.46864601440276377	0.0
0.0	0.03280783690654411	0.5697262832741367	0.03280783690654411	0.0	0.5451036286806502	0.5697262832741367	0.5451036286806502	0.0
0.0	0.021464087891894516	0.5508667660156081	0.021464087891894516	0.0	0.5120119720651679	0.5508667660156081	0.5120119720651679	0.0
